,e,feat
5076,5475,"1.4984741524925322, 8.710499648560825, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16139,5476,"1.573587104194961, 8.71999485292737, 4.3, 1.0085593861450342, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2122,5477,"1.3447894540396224, 8.698907905972888, 4.0, 1.026456284448287, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2123,5478,"1.202914438592222, 8.75257436549185, 4.4, 3.7872473792283583, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5077,5479,"1.5661123605458158, 8.723525754089934, 4.4, 1.1416189343996541, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8473,5480,"1.2619370597192603, 8.69362171943287, 4.3, 1.005057819085702, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12212,5481,"1.7981654766464956, 8.778519662670595, 4.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2124,5482,"1.7879372274900707, 8.768146703395963, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5080,5483,"1.7119972273721906, 8.73659017006218, 3.6, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8475,5484,"1.7996070190125257, 8.773165115836191, 4.0, 1.0392953636658382, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2125,5485,"1.8079519688058339, 8.765829174079714, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2126,5486,"1.50541660865101, 8.723018460231824, 3.5, 1.0019453150329622, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2127,5487,"1.7946641866112616, 8.755631395462807, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2128,5488,"1.5236992882217786, 8.778937205977135, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8477,5489,"1.7949547855192112, 8.774792907550152, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2129,5490,"1.7957704877995955, 8.780148320967402, 3.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12219,5491,"1.2593108801155442, 8.693615996245434, 3.9, 1.038322706149357, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2130,5492,"1.8174479946055317, 8.773111524856663, 4.1, 1.1067977953096293, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2131,5493,"1.8350639031734977, 8.773412927358448, 4.2, 1.2034799524478548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8481,5494,"1.5610807737982828, 8.722169396073829, 4.6, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5087,5495,"1.8185112441037994, 8.772154212655673, 3.8, 1.0132281422241436, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2132,5496,"1.3463805374054472, 8.700132325191904, 4.3, 1.5997406246622718, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2133,5497,"1.778387731703388, 8.748278097111749, 4.1, 1.0097265751648115, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2134,5498,"1.7609683922744876, 8.757622709329556, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8486,5499,"1.4403155872682198, 8.769292001730706, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2135,5500,"1.8319352329384957, 8.773291886308243, 3.8, 1.0453258402680212, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5093,5501,"1.8064893512590139, 8.772031613003225, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5094,5502,"1.7939632976742752, 8.77556663511012, 3.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2136,5503,"1.7785567042849673, 8.75816027747764, 4.1, 1.0033070355560358, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2137,5504,"1.6009078286555791, 8.715355417739774, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12229,5505,"1.8049713815392474, 8.778928845634702, 3.7, 1.1604884902193884, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5097,5506,"1.5707713274931194, 8.724082561624106, 4.4, 1.0071976656219603, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5098,5507,"1.7877414536408454, 8.770480205267999, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2138,5508,"1.808786705023084, 8.776638373653395, 3.8, 1.0616664865449044, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5100,5509,"1.7985309123284914, 8.773866617768212, 4.1, 1.0036960985626284, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16166,5510,"1.816463266724245, 8.778439014356124, 4.1, 1.0073921971252566, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2139,5511,"1.787450934261881, 8.757154723420019, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5102,5512,"1.7866269609671486, 8.77430832564393, 4.4, 1.0470766237976872, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5103,5513,"1.826295541068773, 8.77192592730232, 3.8, 1.1353939262941748, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2140,5514,"1.8293805498914963, 8.777105386995132, 4.1, 1.0974602831514104, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5104,5515,"1.5817037262748803, 8.72212422778082, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12235,5516,"1.8007800715281919, 8.762459064558964, 4.3, 1.0429914622284664, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5105,5517,"1.803711059218351, 8.773954167573416, 3.7, 1.0085593861450342, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12237,5518,"1.7911943105247543, 8.760278324409986, 3.9, 1.0149789257538095, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8500,5519,"1.7991116329704866, 8.771768508475759, 2.4, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2142,5520,"1.5794388998653126, 8.718181936673373, 3.5, 1.023927374905436, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16174,5521,"1.1771756251545904, 8.699605623618663, 4.1, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12240,5522,"1.7970036112079262, 8.771435304253803, 4.6, 1.0099211066681077, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12242,5523,"1.5697608587306418, 8.723894999430161, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12243,5524,"1.7986201438486686, 8.76177787433138, 4.1, 1.0217875283691775, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2143,5525,"1.5813250357621964, 8.724091027951491, 1.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5109,5526,"1.580837284502632, 8.72312869081687, 3.9, 1.0124500162109586, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12246,5527,"1.7487223602428106, 8.743130806969235, 4.0, 1.0140062682373285, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5110,5528,"1.270715734082259, 8.695286898897441, 4.4, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2144,5529,"1.7751112701062421, 8.755719119831461, 5.0, 1.0027234410461472, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2145,5530,"1.7743466784529804, 8.769474538991018, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5113,5531,"1.5689429296387019, 8.71930676744346, 4.7, 1.0147843942505133, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16184,5532,"1.8159486081583864, 8.780017354738112, 3.3, 1.002528909542851, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8506,5533,"1.8134264259562318, 8.774756417554435, 3.9, 1.0227601858856588, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8507,5534,"1.8159291500669434, 8.760282763309176, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2146,5535,"1.7875918066024061, 8.747758858126046, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16186,5536,"1.082739834298179, 8.319864986309279, 4.1, 1.197838538852264, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5114,5537,"1.8018888116053695, 8.776657849947027, 4.0, 1.0338484815735438, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5115,5538,"1.5722732323580901, 8.722893796990006, 4.3, 1.0019453150329622, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5116,5539,"1.814832233298734, 8.772023265129612, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5117,5540,"1.7774316342563825, 8.757546518617502, 3.7, 1.0046687560791094, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8512,5541,"1.8091189240993852, 8.773804342256984, 4.6, 1.0033070355560358, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8513,5542,"1.578650369987833, 8.721828479887973, 4.3, 1.12274937857992, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16193,5543,"1.813932362843497, 8.761358884641957, 4.5, 1.005057819085702, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5118,5544,"1.8107319574648244, 8.76135754424403, 3.9, 1.0027234410461472, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5119,5545,"1.7990204397353686, 8.772831755754012, 4.5, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8516,5546,"1.7996445036737043, 8.778420622849655, 3.8, 1.0655571166108289, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2147,5547,"1.7685185028909105, 8.75422241903497, 5.0, 1.0071976656219603, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12259,5548,"1.5655926651443002, 8.724771881520994, 4.3, 1.0122554847076624, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16201,5549,"1.8056387622642642, 8.77576321225944, 4.1, 1.0276234734680645, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5121,5550,"1.5599964226095633, 8.722773335739834, 4.0, 1.0169242407867718, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8519,5551,"1.5580054940212813, 8.717770316055358, 4.6, 1.002528909542851, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2148,5552,"1.5921462265145054, 8.72540367652629, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2149,5553,"1.8421341358997827, 8.770797262370715, 3.8, 1.004279693072517, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2150,5554,"1.5998999578399182, 8.713752208300393, 4.1, 1.0103101696747, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5125,5555,"1.5230152859390849, 8.780839585999889, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2151,5556,"1.816789706694368, 8.777844812836934, 4.2, 1.013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2152,5557,"1.779705712537769, 8.756698395855262, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2153,5558,"1.7863484504647849, 8.776490293971476, 4.0, 1.1641845887820166, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16210,5559,"1.8313981206894576, 8.774180894324527, 4.2, 1.7672322490003243, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2154,5560,"1.5949444008011966, 8.713446154929514, 4.0, 1.0951259051118556, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5129,5561,"1.8015271402952875, 8.769044271255765, 3.8, 1.061471955041608, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12269,5562,"1.5646012568283476, 8.72654838882659, 4.3, 1.0198422133362153, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12270,5563,"1.1694350426212177, 8.700212749067653, 4.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5130,5564,"1.7946350524934154, 8.768527887629373, 4.2, 1.0350156705933211, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8528,5565,"1.7286321459211234, 8.789644759746924, 4.2, 1.0103101696747, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12272,5566,"1.5172060117655688, 8.723261888964572, 3.7, 1.0106992326812925, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2155,5567,"1.5567031008677858, 8.719141349870185, 4.1, 1.0177023667999567, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12274,5568,"1.576629485482198, 8.723335797882944, 4.3, 1.007586728628553, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2156,5569,"1.5707530888460939, 8.72153374196938, 4.1, 1.0459094347779099, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8530,5570,"1.522065497791485, 8.723076814299809, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12275,5571,"1.83826605818982, 8.768358205720363, 4.3, 1.0464930292877985, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5133,5572,"1.7754874422010962, 8.75726044652738, 4.3, 1.013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5134,5573,"1.3917670393874992, 8.707395162268767, 4.4, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5135,5574,"1.259530963324246, 8.69169104142779, 3.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16217,5575,"1.8285945119221862, 8.775976909095798, 4.7, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5136,5576,"1.7811599265219353, 8.764075871244316, 3.4, 1.001750783529666, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2157,5577,"1.7887030385877551, 8.760086024065224, 4.1, 1.012839079217551, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2158,5578,"1.505018857691799, 8.776070799294928, 5.0, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5138,5579,"1.409975810022365, 8.692408104444604, 4.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8535,5580,"1.2530424055877631, 8.701736002211957, 3.8, 1.237717497027991, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12280,5581,"1.7987753579159964, 8.777632761884544, 4.4, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12281,5582,"1.769357454144317, 8.76114634117126, 4.3, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5139,5583,"1.8132545638215634, 8.781364616751526, 3.8, 1.0618610180482007, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8537,5584,"1.8098998191943894, 8.780114779847128, 4.3, 1.0704204041932346, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8538,5585,"1.57359404972624, 8.723907399669608, 3.9, 1.0097265751648115, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8539,5586,"1.388009294888163, 8.706266715541478, 4.0, 1.1429806549227277, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16225,5587,"1.8189043823819304, 8.775803124945684, 4.3, 1.0550524154328327, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16226,5588,"1.5618516482412863, 8.719842596191437, 4.0, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16227,5589,"1.8149443161470113, 8.786378690043112, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8540,5590,"1.7939028821560106, 8.772484817129088, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8541,5591,"1.8090886500660988, 8.780145515483364, 4.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5140,5592,"1.819633185992342, 8.782788318853356, 4.3, 1.0044742245758131, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2159,5593,"1.5635289940452148, 8.721896621978045, 3.8, 1.0225656543823625, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12287,5594,"1.8025653116538969, 8.768293093553051, 4.3, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2160,5595,"1.522547735041484, 8.741418607592193, 4.5, 1.0085593861450342, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5143,5596,"1.7790214981777837, 8.761419863396121, 3.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8545,5597,"1.832503785645918, 8.767523948283678, 4.1, 1.0282070679779531, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2161,5598,"1.191330617901592, 8.70022149594344, 3.9, 1.0317086350372853, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5144,5599,"1.7853619994555094, 8.771068384348121, 3.5, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12291,5600,"1.7462019541879652, 8.741455808310533, 3.3, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16234,5601,"9.998810166868683, 0.9999201621586953, 4.8, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2162,5602,"1.8058685480090286, 8.77055296082071, 3.5, 1.0282070679779531, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12293,5603,"1.7437265880477888, 8.741260390761283, 4.4, 1.0250945639252134, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2163,5604,"1.5519409583184265, 8.723716146705552, 4.1, 1.026456284448287, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12296,5605,"1.1735772037200949, 8.700051521017208, 4.1, 1.007586728628553, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16240,5606,"1.5707380313584371, 8.720520394900543, 4.0, 1.0064195396087756, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8549,5607,"1.0889850863626016, 8.315444478627171, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2165,5608,"1.7922186173304668, 8.763062318439983, 3.7, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2166,5609,"1.8070013323490715, 8.760762868909756, 4.3, 1.454231060196693, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12298,5610,"1.8109912484626944, 8.778237935963526, 4.3, 1.1336431427645088, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2168,5611,"1.5182806073989052, 8.710146082759165, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5149,5612,"1.808825011483762, 8.774919266551212, 3.9, 1.185972117151194, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2169,5613,"1.7910397857086222, 8.77960140744027, 3.9, 1.0079757916351453, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2170,5614,"1.7911854297881948, 8.779491856405802, 3.6, 1.0040851615692208, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12302,5615,"1.4399880073826585, 8.769278142639559, 4.3, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8555,5616,"1.8176054089747504, 8.779739742740967, 4.2, 1.0548578839295364, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2171,5617,"1.8092935697484975, 8.761210100471823, 4.1, 1.0371555171295797, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8558,5618,"1.6106152690047129, 8.72596576460486, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2172,5619,"1.5713827993423024, 8.722145381130465, 4.5, 2.1426780503620444, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2176,5620,"1.7787575149698513, 8.776836902172722, 4.4, 1.0947368421052632, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2177,5621,"1.8190148216312014, 8.770543708957796, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2178,5622,"1.776011087542157, 8.760865082044864, 3.9, 1.0548578839295364, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2179,5623,"1.7854364916039618, 8.76861020053104, 4.1, 1.1984221333621528, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12313,5624,"1.1602788441706346, 8.700396938446342, 4.0, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5161,5625,"1.562319464235503, 8.722747731022183, 4.5, 1.0116718901977737, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5162,5626,"1.5657755022787754, 8.725694748612407, 4.2, 1.0182859613098454, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2180,5627,"1.778333095291302, 8.774112378169916, 4.1, 1.3429590403112504, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5166,5628,"1.8046926059402733, 8.769142531775584, 4.3, 1.0035015670593321, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2183,5629,"1.769985043867611, 8.7560302854177, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16261,5630,"1.0832617034919299, 8.317036366379856, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8570,5631,"1.5768076569162757, 8.718082722288981, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8571,5632,"1.5734752334239754, 8.723718416030419, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2184,5633,"1.0890684857572746, 8.315694914835605, 3.7, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12318,5634,"1.8058153961379793, 8.778928708477704, 4.2, 1.0258726899383983, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5169,5635,"1.564515100428892, 8.722854245899482, 4.9, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16266,5636,"1.5706777218788188, 8.72357931389742, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2185,5637,"1.7932795339785335, 8.75403465733994, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16267,5638,"1.2551185892470151, 8.69758657286639, 3.5, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2186,5639,"1.8153089830488307, 8.767341068130872, 4.1, 1.0192586188263266, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2187,5640,"1.3377063906372335, 8.700247605648219, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12322,5641,"1.2658261595906897, 8.69360340273931, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2188,5642,"1.7904552476753919, 8.77443490908371, 4.1, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2189,5643,"1.7961464743268207, 8.7566023984259, 3.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8578,5644,"1.494664183960296, 8.712668412410165, 4.3, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5175,5645,"1.8166412525906903, 8.766726012513667, 4.3, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2190,5646,"1.148001504228879, 8.702373514170281, 3.8, 1.0103101696747, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2191,5647,"1.5575291949354284, 8.718953320095569, 3.8, 1.0073921971252566, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5177,5648,"1.8314911165815468, 8.776499389974166, 4.7, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2192,5649,"1.5607042835874916, 8.725044917461954, 3.9, 1.0517453798767966, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5178,5650,"1.5588366514342455, 8.723509918691143, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12329,5651,"1.388978116972627, 8.707597967592651, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12330,5652,"1.7948936012207666, 8.762080561121413, 4.2, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16277,5653,"1.73008132306963, 8.789645464235138, 4.6, 1.0019453150329622, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8584,5654,"1.7388687721305418, 8.743637427511176, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5179,5655,"1.7870984352946317, 8.75754002236335, 4.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16280,5656,"1.8074254604213449, 8.779098028790994, 4.2, 1.0031125040527396, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5180,5657,"1.7858433883963452, 8.757314897855347, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2193,5658,"1.7820586835713952, 8.759182016060953, 4.0, 1.046882092294391, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2196,5659,"1.766267090369995, 8.760515693297215, 4.3, 1.930638711769156, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8590,5660,"1.8399832745244487, 8.782209111087745, 4.1, 1.3421809142980654, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12334,5661,"1.801809892343468, 8.761962880417643, 4.4, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5183,5662,"1.7425035383107783, 8.740140017593614, 4.1, 1.0342375445801362, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5184,5663,"1.789064073665969, 8.770575049331702, 4.2, 1.5849562304117584, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2198,5664,"1.7799668061926113, 8.766271044050065, 4.4, 1.005252350588998, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2199,5665,"1.8232908035006794, 8.793088185917192, 4.2, 1.0828704204041932, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2200,5666,"1.1521274679246574, 8.716165915843863, 4.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
12339,5667,"1.7492630512961336, 8.791208517846325, 4.5, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8597,5668,"1.7806979956725453, 8.756641693905653, 4.2, 1.0317086350372853, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2201,5669,"1.8149216768962013, 8.767113961080813, 4.1, 1.0342375445801362, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16290,5670,"1.7430986006795717, 8.740226426501975, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5188,5671,"1.8045498779234492, 8.771006757215426, 4.8, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8600,5672,"1.1683313658893608, 8.702797503855699, 2.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8601,5673,"1.8020081050815406, 8.778374319894214, 4.1, 1.018675024316438, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16293,5674,"1.5513354246333915, 8.71417212691675, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
16294,5675,"1.5670763048525878, 8.721946790267047, 4.4, 1.0328758240570626, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2202,5676,"1.2675295643917428, 8.692565248957171, 3.9, 1.0287906624878418, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8602,5677,"1.267187669289041, 8.693660360299685, 4.0, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2203,5678,"1.7869835159125884, 8.749478576200309, 4.0, 1.0085593861450342, 0, 0, 0, 0, 0, 0, 0, 0, 0"
8604,5679,"1.8175436149540962, 8.781691873347324, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5190,5680,"1.7635509104659253, 8.760756372655607, 4.2, 1.0054468820922944, 0, 0, 0, 0, 0, 0, 0, 0, 0"
5192,5681,"1.597403781615566, 8.73244428186091, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2204,5682,"1.1332451398136776, 8.314255620476935, 3.3, 1.0717821247163082, 0, 0, 0, 0, 0, 0, 0, 0, 0"
