,e,feat
812,1063,"7.149720441794614, 5.0530283808764125, 3.8, 1.01122824527478"
7912,1063,"5.8653508303629, 4.8997587302555985, 4.6, 1.5266047033871872"
7919,1063,"5.691327717660499, 5.702841957552437, 4.4, 1.0297548499781672"
7920,1063,"1.2692113869218247, 6.731028793484938, 4.3, 1.001684236791217"
7921,1063,"5.382015312564874, 5.399484702549671, 5.0, 1.000561412263739"
7911,1063,"5.509010501414593, 6.456539696408299, 4.4, 1.1178965753851913"
7910,1063,"7.70581666480183, 5.1798908086118445, 3.8, 1.005052710373651"
7922,1064,"5.006745968064081, 4.646367450032585, 4.2, 1.002807061318695"
4094,1064,"5.006745968064081, 4.646367450032585, 4.2, 1.002807061318695"
12029,1064,"5.006745968064081, 4.646367450032585, 4.2, 1.002807061318695"
16298,1064,"5.969652606172872, 5.477368799867463, 0.0, 1.0"
16297,1064,"5.006745968064081, 4.646367450032585, 4.2, 1.002807061318695"
12030,1065,"4.55783322410997, 4.01390714453305, 4.3, 1.001684236791217"
4095,1066,"4.609897223598523, 2.3862103698843384, 0.0, 1.0"
7923,1067,"1.365280053705817, 6.653591098337074, 5.0, 1.002807061318695"
7924,1068,"4.465455301056352, 6.671004870906927, 0.0, 1.0"
16299,1068,"4.465455301056352, 6.671004870906927, 0.0, 1.0"
816,1068,"4.465455301056352, 6.671004870906927, 0.0, 1.0"
12031,1069,"7.916902578201132, 4.824844924300805, 0.0, 1.0"
4096,1069,"7.916902578201132, 4.824844924300805, 0.0, 1.0"
16300,1070,"7.69523814395086, 5.002403431464472, 0.0, 1.0"
817,1071,"4.8050336460846665, 7.358068501203206, 4.5, 1.0499656914727715"
4097,1072,"4.938951137253582, 4.83522418355119, 4.1, 1.01684236791217"
16301,1072,"4.938951137253582, 4.83522418355119, 4.1, 1.01684236791217"
12032,1072,"4.938951137253582, 4.83522418355119, 4.1, 1.01684236791217"
818,1072,"4.938951137253582, 4.83522418355119, 4.1, 1.01684236791217"
7925,1072,"4.938951137253582, 4.83522418355119, 4.1, 1.01684236791217"
16302,1073,"3.806129885075734, 5.899030805837583, 4.4, 1.0224564905495601"
12033,1073,"3.806129885075734, 5.899030805837583, 4.4, 1.0224564905495601"
7926,1073,"3.806129885075734, 5.899030805837583, 4.4, 1.0224564905495601"
819,1074,"4.2715698415995575, 7.342057706882542, 4.4, 1.1223878734951032"
12034,1075,"6.018551795789733, 6.630301332365889, 4.7, 1.3430228931445325"
4098,1075,"6.018551795789733, 6.630301332365889, 4.7, 1.3430228931445325"
7927,1075,"6.018551795789733, 6.630301332365889, 4.7, 1.3430228931445325"
7931,1076,"4.273343285967712, 5.705190065671104, 0.0, 1.0"
7930,1076,"4.375059124402526, 5.7653513427628695, 4.5, 1.0286320254506893"
7933,1076,"4.854591116154779, 5.858370599375348, 5.0, 1.000561412263739"
16305,1076,"4.375059124402526, 5.7653513427628695, 4.5, 1.0286320254506893"
16306,1076,"6.844057350190951, 5.965270837756179, 5.0, 1.000561412263739"
4099,1076,"5.077931173377181, 6.387833823930578, 4.0, 1.001122824527478"
16304,1076,"7.535630452503881, 5.183123545207081, 0.0, 1.0"
16303,1076,"5.3920794079567145, 7.352148358136446, 4.8, 1.1588796706381386"
4100,1076,"4.375059124402526, 5.7653513427628695, 4.5, 1.0286320254506893"
7932,1076,"5.735677636941887, 7.020124071460259, 4.0, 1.000561412263739"
12038,1076,"4.375059124402526, 5.7653513427628695, 4.5, 1.0286320254506893"
7929,1076,"5.27623010405506, 4.69023913584374, 4.4, 1.1218264612313642"
12036,1076,"5.541983216917288, 6.186949576994266, 4.0, 1.000561412263739"
820,1076,"5.842363953135305, 6.626660620160919, 0.0, 1.0"
12035,1076,"5.237599859341628, 5.711248380838242, 4.5, 1.0067369471648682"
821,1076,"4.375059124402526, 5.7653513427628695, 4.5, 1.0286320254506893"
12037,1076,"6.740098524687085, 4.674922472370326, 4.0, 1.010666833011041"
7928,1076,"7.131962981314757, 6.397837811026875, 3.9, 1.0538955773189445"
16307,1078,"4.817323465946174, 4.630252004653585, 0.0, 1.0"
7934,1079,"6.636612694403993, 6.558978365846315, 4.3, 1.0398602707254694"
16308,1079,"6.636612694403993, 6.558978365846315, 4.3, 1.0398602707254694"
4101,1079,"6.636612694403993, 6.558978365846315, 4.3, 1.0398602707254694"
16309,1080,"6.699065326151185, 5.14385487078448, 0.0, 1.0"
7935,1080,"6.699065326151185, 5.14385487078448, 0.0, 1.0"
12039,1080,"6.699065326151185, 5.14385487078448, 0.0, 1.0"
822,1080,"6.699065326151185, 5.14385487078448, 0.0, 1.0"
4102,1080,"6.699065326151185, 5.14385487078448, 0.0, 1.0"
4103,1081,"4.982291769895937, 6.397357887814451, 4.4, 1.1229492857588421"
4109,1081,"3.7882262679219707, 7.0053797184611994, 4.0, 1.008421183956085"
7941,1081,"4.982291769895937, 6.397357887814451, 4.4, 1.1229492857588421"
823,1081,"4.887859597525505, 8.1773415742407, 4.0, 1.000561412263739"
824,1081,"5.592950465930244, 7.631363104560705, 4.1, 1.0123510698022582"
7940,1081,"5.513067212250121, 4.668817554778798, 0.0, 1.0"
825,1081,"5.616701500887018, 6.2885265103748225, 4.5, 1.008421183956085"
4108,1081,"5.490630436520007, 6.566612987577855, 4.0, 1.002807061318695"
4107,1081,"5.564765244633293, 4.661791217323298, 4.6, 1.0465972178903376"
4106,1081,"5.429312532966776, 6.472041134406481, 3.9, 1.014035306593475"
4105,1081,"5.351910490225919, 5.759354346575265, 4.2, 1.0415445075166865"
4104,1081,"4.388680466090079, 2.7204225177463286, 0.0, 1.0"
16310,1081,"4.982291769895937, 6.397357887814451, 4.4, 1.1229492857588421"
7938,1081,"4.680711858446614, 4.293583009682607, 4.7, 1.0241407273407772"
7937,1081,"7.471066029442284, 5.082852297294949, 3.9, 1.010666833011041"
7936,1081,"4.901968895353434, 6.581467714739574, 0.0, 1.0"
826,1081,"4.982291769895937, 6.397357887814451, 4.4, 1.1229492857588421"
7939,1081,"4.863477902274383, 4.8522839412132726, 3.8, 1.00561412263739"
4110,1082,"5.4246286143566635, 5.273832302674691, 0.0, 1.0"
16311,1082,"5.4246286143566635, 5.273832302674691, 0.0, 1.0"
12040,1082,"5.4246286143566635, 5.273832302674691, 0.0, 1.0"
7942,1082,"5.4246286143566635, 5.273832302674691, 0.0, 1.0"
12041,1084,"7.484900276521159, 3.364747636970833, 0.0, 1.0"
7943,1084,"7.484900276521159, 3.364747636970833, 0.0, 1.0"
12042,1085,"5.698598724485635, 4.169037621782763, 4.4, 1.1757220385503087"
16312,1085,"5.698598724485635, 4.169037621782763, 4.4, 1.1757220385503087"
7944,1085,"5.698598724485635, 4.169037621782763, 4.4, 1.1757220385503087"
4111,1085,"5.698598724485635, 4.169037621782763, 4.4, 1.1757220385503087"
827,1085,"5.698598724485635, 4.169037621782763, 4.4, 1.1757220385503087"
828,1086,"7.662121573454044, 6.398636592932235, 4.3, 1.0471586301540765"
4112,1086,"7.662121573454044, 6.398636592932235, 4.3, 1.0471586301540765"
4113,1087,"6.0809411313395, 5.852605797723072, 3.9, 1.0398602707254694"
12043,1087,"6.0809411313395, 5.852605797723072, 3.9, 1.0398602707254694"
829,1087,"6.0809411313395, 5.852605797723072, 3.9, 1.0398602707254694"
16313,1087,"6.0809411313395, 5.852605797723072, 3.9, 1.0398602707254694"
16314,1088,"7.2236342886369584, 4.962327799272771, 0.0, 1.0"
16316,1089,"4.420109905215384, 6.054732775975481, 3.4, 1.002807061318695"
16317,1089,"5.757032623115833, 4.929491894584544, 4.4, 1.0785977169234608"
16315,1089,"5.281383565366184, 5.8852953544467255, 4.7, 1.00561412263739"
4114,1089,"5.73930278279488, 4.6389282314487446, 5.0, 1.000561412263739"
4115,1089,"5.757032623115833, 4.929491894584544, 4.4, 1.0785977169234608"
4116,1089,"6.336156002749306, 6.650413140030423, 3.0, 1.000561412263739"
4117,1089,"4.574965778495198, 7.735476190930285, 4.6, 1.1600024951656165"
4118,1089,"5.9037336444862945, 6.155684255765891, 2.0, 1.000561412263739"
4119,1089,"4.658493742307655, 2.9734761347895073, 0.0, 1.0"
4131,1089,"6.606438821667723, 6.731815311594346, 4.2, 1.0718607697585927"
4121,1089,"1.7230520275560934, 6.74091014262217, 3.8, 1.003368473582434"
12053,1089,"6.711626744241698, 4.968655917949036, 0.0, 1.0"
12052,1089,"4.4083955053305885, 6.916416507941221, 4.4, 1.0044912981099121"
4120,1089,"6.969126032958684, 6.326056178540966, 4.2, 1.0252635518682554"
12050,1089,"6.7239223183032095, 2.183215114883069, 0.0, 1.0"
12049,1089,"1.2594706775568625, 6.791541632725284, 5.0, 1.001122824527478"
12048,1089,"6.517850614580425, 5.0391850080818585, 4.2, 1.0202108414946043"
12047,1089,"5.746703834534685, 5.961747857991668, 0.0, 1.0"
12046,1089,"6.476651695091277, 5.442684332346744, 0.0, 1.0"
12045,1089,"5.482792065597778, 4.865219793112374, 4.0, 1.001122824527478"
12044,1089,"5.542003932036437, 5.067323061359502, 5.0, 1.002245649054956"
12054,1089,"3.354943081373847, 7.91461018707173, 0.0, 1.0"
7945,1089,"6.582782155587211, 4.985918437036389, 0.0, 1.0"
7947,1089,"6.945865255822184, 2.3624831951931355, 0.0, 1.0"
7948,1089,"3.3335938493996196, 6.942714991836283, 0.0, 1.0"
7949,1089,"4.889938014481231, 6.102332655735836, 0.0, 1.0"
7950,1089,"6.858951520867038, 5.915791326880026, 4.5, 1.001122824527478"
7951,1089,"1.8609940060416648, 6.988398449092983, 4.3, 1.003929885846173"
7952,1089,"4.330444511931887, 7.936316288201169, 4.3, 1.003368473582434"
7953,1089,"5.757032623115833, 4.929491894584544, 4.4, 1.0785977169234608"
7954,1089,"4.191221648578107, 6.529116022867356, 0.0, 1.0"
831,1089,"1.6207826351036942, 6.785741674858173, 4.0, 1.001122824527478"
830,1089,"5.757032623115833, 4.929491894584544, 4.4, 1.0785977169234608"
7946,1089,"5.454590732541476, 5.837795220226326, 0.0, 1.0"
12055,1089,"6.4722888608282005, 4.639700850589406, 0.0, 1.0"
12051,1089,"5.757032623115833, 4.929491894584544, 4.4, 1.0785977169234608"
4128,1089,"5.789736042069478, 5.920781874218619, 4.3, 1.0931944357806749"
4122,1089,"5.507668622028916, 6.095412604511239, 4.4, 1.005052710373651"
4123,1089,"5.9933230823329495, 4.6945142950892205, 4.6, 1.0129124820659972"
4124,1089,"6.768327477902346, 3.594114141056025, 4.1, 1.0044912981099121"
4125,1089,"7.149720441794614, 5.0530283808764125, 3.8, 1.01122824527478"
4126,1089,"3.2156753352620058, 6.986851575638639, 4.6, 1.0381760339342523"
4127,1089,"6.079929543020569, 4.95004519890108, 4.4, 1.102738444264238"
4129,1089,"6.970634784137474, 2.1517576608525815, 4.6, 1.005052710373651"
4130,1089,"3.4550143695154247, 6.277075395364136, 4.2, 1.011789657538519"
4132,1089,"5.556536738967054, 5.095234643206595, 0.0, 1.0"
4133,1089,"7.243900580215097, 5.879880479770463, 2.8, 1.002245649054956"
16318,1089,"3.822033342390853, 6.155232130490958, 0.0, 1.0"
4135,1089,"5.1619793168484875, 6.0871296367708965, 4.4, 1.1324932942424053"
4136,1089,"7.491339226060063, 5.759710814242226, 4.0, 1.000561412263739"
4137,1089,"5.992172242379581, 6.264834491898455, 5.0, 1.001684236791217"
4138,1089,"5.064137205696454, 7.617381559665773, 3.8, 1.002807061318695"
4139,1089,"6.559025366430603, 4.874873853232657, 4.7, 1.007859771692346"
16319,1089,"6.656258683247188, 5.158470862719923, 2.7, 1.001684236791217"
4134,1089,"5.265757460479733, 5.815170151991879, 4.5, 1.0819661905058948"
16320,1091,"5.123442290171454, 5.503728602742058, 4.0, 1.0067369471648682"
12056,1091,"5.123442290171454, 5.503728602742058, 4.0, 1.0067369471648682"
7955,1091,"5.123442290171454, 5.503728602742058, 4.0, 1.0067369471648682"
16321,1093,"4.81427949426967, 8.22445826044327, 0.0, 1.0"
832,1094,"2.175388520371314, 9.605692799543704, 0.0, 1.0"
4140,1095,"3.0290033406326415, 7.9899687600236575, 0.0, 1.0"
7956,1096,"5.831014369515401, 5.552390527225953, 2.0, 1.000561412263739"
16322,1096,"5.831014369515401, 5.552390527225953, 2.0, 1.000561412263739"
12057,1096,"5.831014369515401, 5.552390527225953, 2.0, 1.000561412263739"
12058,1097,"6.164237776321386, 6.01360654526934, 3.7, 1.0544569895826836"
16323,1097,"6.164237776321386, 6.01360654526934, 3.7, 1.0544569895826836"
7957,1097,"6.164237776321386, 6.01360654526934, 3.7, 1.0544569895826836"
4141,1099,"5.529924715886295, 4.294749705464483, 4.5, 1.0499656914727715"
833,1099,"5.529924715886295, 4.294749705464483, 4.5, 1.0499656914727715"
7958,1100,"6.7749091315953365, 5.759354346575265, 0.0, 1.0"
4142,1100,"6.7749091315953365, 5.759354346575265, 0.0, 1.0"
16324,1100,"6.7749091315953365, 5.759354346575265, 0.0, 1.0"
4143,1101,"5.981243866182808, 6.980331324160261, 0.0, 1.0"
834,1101,"5.981243866182808, 6.980331324160261, 0.0, 1.0"
16325,1102,"4.435085785528088, 3.9120661307479168, 0.0, 1.0"
4144,1103,"4.699815801671775, 7.599993949860618, 4.4, 1.010666833011041"
7959,1103,"4.699815801671775, 7.599993949860618, 4.4, 1.010666833011041"
12059,1103,"4.699815801671775, 7.599993949860618, 4.4, 1.010666833011041"
16326,1104,"5.783300545050508, 7.9984585771214824, 0.0, 1.0"
16327,1105,"5.262302638939843, 5.674408755587137, 3.8, 1.002807061318695"
4145,1105,"5.262302638939843, 5.674408755587137, 3.8, 1.002807061318695"
7960,1105,"5.262302638939843, 5.674408755587137, 3.8, 1.002807061318695"
12060,1105,"5.262302638939843, 5.674408755587137, 3.8, 1.002807061318695"
12061,1106,"1.5625719994242786, 6.868117591815462, 4.7, 1.0067369471648682"
12063,1106,"5.2538174959640855, 6.128762771039874, 5.0, 1.001122824527478"
12067,1106,"5.738316512954896, 5.939722898169293, 0.0, 1.0"
12065,1106,"6.859957354986079, 3.6888748566836966, 0.0, 1.0"
12066,1106,"6.845014849032111, 2.127203906318755, 0.0, 1.0"
12068,1106,"6.6393493918130275, 6.614886558525313, 4.5, 1.002245649054956"
12074,1106,"7.15389683998518, 5.967732590383321, 4.3, 1.01122824527478"
12073,1106,"7.02005300257332, 6.219294112260513, 4.3, 1.1684236791217018"
12072,1106,"3.4723114940139226, 6.27955186454642, 4.2, 1.0460358056265984"
12071,1106,"5.699375541454174, 4.913716565145023, 3.6, 1.0044912981099121"
12064,1106,"5.987391653213649, 6.27584002232561, 0.0, 1.0"
12062,1106,"3.2224365199877525, 6.9624964945983265, 4.5, 1.4777618364418939"
12069,1106,"5.299657752984899, 5.810216396040914, 4.4, 1.0303162622419062"
16329,1106,"6.37264223262946, 6.750176666792868, 4.3, 1.003368473582434"
837,1106,"6.559942585873387, 5.150305627419812, 1.3, 1.001684236791217"
836,1106,"5.481019772069544, 4.87148168729118, 3.8, 1.0067369471648682"
835,1106,"5.699375541454174, 4.913716565145023, 3.6, 1.0044912981099121"
7961,1106,"5.699375541454174, 4.913716565145023, 3.6, 1.0044912981099121"
7962,1106,"4.549020091747423, 7.679144488500242, 5.0, 1.000561412263739"
4146,1106,"6.570449754647257, 5.293100361182269, 5.0, 1.000561412263739"
4147,1106,"5.699375541454174, 4.913716565145023, 3.6, 1.0044912981099121"
4148,1106,"3.806129885075734, 5.899030805837583, 4.4, 1.0224564905495601"
12070,1106,"7.418866230839228, 5.823020616530812, 4.2, 1.0381760339342523"
16328,1106,"5.699375541454174, 4.913716565145023, 3.6, 1.0044912981099121"
16330,1106,"5.657632274667037, 4.683381221185073, 4.6, 1.0101054207473021"
16331,1106,"5.518973322890417, 6.04357926241164, 0.0, 1.0"
16332,1106,"6.003478094081061, 4.73030086906715, 4.5, 1.0454743933628594"
16336,1106,"4.660451321068251, 2.924407869868446, 0.0, 1.0"
16335,1106,"7.180032415325286, 5.0187510713788015, 0.0, 1.0"
16333,1106,"7.221971324904473, 4.997481561382756, 0.0, 1.0"
16334,1106,"5.555740357719344, 5.122121789304174, 0.0, 1.0"
838,1108,"9.03286747758267, 2.34069615301064, 3.0, 1.000561412263739"
4149,1109,"5.021381199750522, 7.422220417475955, 4.7, 1.007859771692346"
7963,1109,"5.021381199750522, 7.422220417475955, 4.7, 1.007859771692346"
7964,1110,"4.985770759074796, 7.031704365120959, 4.3, 1.1139666895390181"
12075,1110,"4.985770759074796, 7.031704365120959, 4.3, 1.1139666895390181"
16337,1110,"4.985770759074796, 7.031704365120959, 4.3, 1.1139666895390181"
839,1110,"4.985770759074796, 7.031704365120959, 4.3, 1.1139666895390181"
12076,1111,"4.39380285472231, 5.891275998906394, 0.0, 1.0"
12077,1111,"4.305679586976225, 7.085311052105681, 0.0, 1.0"
16338,1112,"2.512377475504593, 8.531086678601469, 0.0, 1.0"
7965,1113,"6.476087783514117, 5.972783639115278, 5.0, 1.000561412263739"
12078,1113,"6.476087783514117, 5.972783639115278, 5.0, 1.000561412263739"
4150,1113,"6.476087783514117, 5.972783639115278, 5.0, 1.000561412263739"
16339,1113,"6.476087783514117, 5.972783639115278, 5.0, 1.000561412263739"
12079,1114,"6.280905327429878, 6.115929117439919, 4.4, 1.00561412263739"
840,1114,"6.280905327429878, 6.115929117439919, 4.4, 1.00561412263739"
16340,1114,"6.280905327429878, 6.115929117439919, 4.4, 1.00561412263739"
4151,1114,"6.280905327429878, 6.115929117439919, 4.4, 1.00561412263739"
7966,1114,"6.280905327429878, 6.115929117439919, 4.4, 1.00561412263739"
16341,1115,"5.003162252449442, 7.762100891795853, 4.5, 1.001122824527478"
7967,1115,"5.003162252449442, 7.762100891795853, 4.5, 1.001122824527478"
4152,1116,"7.17263366526538, 6.003116911856068, 4.5, 1.01122824527478"
12080,1116,"7.17263366526538, 6.003116911856068, 4.5, 1.01122824527478"
7968,1116,"7.17263366526538, 6.003116911856068, 4.5, 1.01122824527478"
16342,1116,"7.17263366526538, 6.003116911856068, 4.5, 1.01122824527478"
4153,1117,"7.467842526732966, 6.293448380456539, 5.0, 1.000561412263739"
841,1117,"7.467842526732966, 6.293448380456539, 5.0, 1.000561412263739"
7969,1117,"7.467842526732966, 6.293448380456539, 5.0, 1.000561412263739"
12081,1119,"3.2467641257611035, 5.939191467014098, 4.6, 1.4255504959141663"
16343,1119,"3.2467641257611035, 5.939191467014098, 4.6, 1.4255504959141663"
12082,1120,"4.677673640969829, 5.559622078865914, 4.5, 1.0190880169671261"
16344,1120,"4.677673640969829, 5.559622078865914, 4.5, 1.0190880169671261"
4154,1121,"5.555740357719344, 5.122121789304174, 0.0, 1.0"
12083,1121,"5.555740357719344, 5.122121789304174, 0.0, 1.0"
16345,1121,"5.555740357719344, 5.122121789304174, 0.0, 1.0"
842,1121,"5.555740357719344, 5.122121789304174, 0.0, 1.0"
7970,1121,"5.555740357719344, 5.122121789304174, 0.0, 1.0"
12084,1122,"4.8754029058707715, 7.785237769111745, 0.0, 1.0"
16346,1122,"4.8754029058707715, 7.785237769111745, 0.0, 1.0"
16347,1123,"5.224177612966059, 7.328932174940519, 4.3, 1.0067369471648682"
12085,1123,"5.224177612966059, 7.328932174940519, 4.3, 1.0067369471648682"
16348,1124,"5.945892364496615, 6.474079377282351, 4.0, 1.001684236791217"
4157,1124,"3.381949842558697, 7.0551053228414276, 4.5, 1.0095440084835632"
4156,1124,"6.753048926681856, 4.696734042144271, 4.8, 1.0123510698022582"
4155,1124,"5.945892364496615, 6.474079377282351, 4.0, 1.001684236791217"
7971,1124,"5.945892364496615, 6.474079377282351, 4.0, 1.001684236791217"
843,1124,"5.945892364496615, 6.474079377282351, 4.0, 1.001684236791217"
12086,1125,"5.056509438485875, 7.061372122538614, 4.7, 1.001684236791217"
4158,1125,"5.056509438485875, 7.061372122538614, 4.7, 1.001684236791217"
844,1125,"5.056509438485875, 7.061372122538614, 4.7, 1.001684236791217"
16349,1125,"5.056509438485875, 7.061372122538614, 4.7, 1.001684236791217"
16350,1126,"5.0238532039703045, 6.196245534274794, 0.0, 1.0"
16351,1126,"5.134409794926569, 5.491241605772302, 4.6, 1.1622481442205725"
12087,1128,"6.692446845579582, 6.072215225802211, 4.6, 1.3739005676501779"
16352,1128,"6.692446845579582, 6.072215225802211, 4.6, 1.3739005676501779"
7972,1130,"5.709825168230282, 8.145552997721097, 3.0, 1.000561412263739"
12088,1130,"5.709825168230282, 8.145552997721097, 3.0, 1.000561412263739"
4159,1131,"5.6337569489953125, 4.127545112373127, 3.3, 1.001684236791217"
16353,1131,"5.6337569489953125, 4.127545112373127, 3.3, 1.001684236791217"
7973,1131,"5.6337569489953125, 4.127545112373127, 3.3, 1.001684236791217"
12089,1131,"5.6337569489953125, 4.127545112373127, 3.3, 1.001684236791217"
7974,1133,"1.2594706775568625, 6.791541632725284, 5.0, 1.001122824527478"
4160,1133,"1.2594706775568625, 6.791541632725284, 5.0, 1.001122824527478"
7976,1134,"5.4313713856431605, 5.5612057437078875, 4.2, 1.0724221820223316"
16357,1134,"6.143783897830872, 4.725438682791719, 0.0, 1.0"
16356,1134,"3.953771142688197, 6.586034752327123, 4.5, 1.3643565591666147"
16355,1134,"5.1704080686666885, 6.796483124880524, 5.0, 1.001122824527478"
